Points_0,Points_1,Points_2,uh_0,uh_1,uh_2
0.0032553,-0.00393173,0,0.00192573,0,0
0.004811,-0.00479791,0,0.00195341,0,0
0.00658267,-0.00564796,0,0.00200997,0,0
0.00861683,-0.00650983,0,0.00209097,0,0
0.0109808,-0.00741101,0,0.00218448,0,0
0.0137819,-0.00838194,0,0.00228107,0,0
0.0171866,-0.00945459,0,0.00236493,0,0
0.021452,-0.0106805,0,0.00241001,0,0
0.0270098,-0.0121314,0,0.00235569,0,0
0.0224496,0.0296627,0,0.00140005,0,0
0.0177643,0.0263462,0,0.00153901,0,0
0.0142878,0.023591,0,0.00163634,0,0
0.0116089,0.0212339,0,0.00168455,0,0
0.00948545,0.0191656,0,0.00170793,0,0
0.00776464,0.017312,0,0.00171778,0,0
0.00634405,0.0156222,0,0.00172097,0,0
0.00515359,0.0140586,0,0.00172022,0,0
0.00414639,0.0125903,0,0.00171879,0,0
0.00328892,0.0111931,0,0.0017162,0,0
0.00255607,0.00984783,0,0.00171498,0,0
0.00192974,0.00853862,0,0.00171413,0,0
0.00139793,0.00725146,0,0.00171477,0,0
0.000953573,0.00597365,0,0.00171616,0,0
0.000593815,0.00469329,0,0.00171954,0,0
0.000319776,0.00339904,0,0.00172142,0,0
0.000128583,0.00208103,0,0.00171906,0,0
-5.34E-07,0.000730384,0,0.00174013,0,0
9.16E-05,-0.000656194,0,0.00166346,0,0
0.000793348,-0.00192914,0,0.00149263,0,0
0.00190442,-0.00299925,0,0.00139352,0,0
0.00326426,-0.00392801,0,0.00137368,0,0
0.00481966,-0.00479351,0,0.00139349,0,0
0.00659094,-0.00564284,0,0.0014339,0,0
0.00862459,-0.00650395,0,0.00149161,0,0
0.0109879,-0.00740432,0,0.00155792,0,0
0.0137881,-0.00837443,0,0.00162652,0,0
0.0171916,-0.00944628,0,0.0016876,0,0
0.0214553,-0.0106715,0,0.00171912,0,0
0.0270107,-0.0121221,0,0.0016801,0,0
0.02245,0.0296547,0,0.000888336,0,0
0.0177668,0.0263383,0,0.000976701,0,0
0.014292,0.0235837,0,0.0010381,0,0
0.0116142,0.0212272,0,0.00106876,0,0
0.00949162,0.0191596,0,0.00108369,0,0
0.00777147,0.0173067,0,0.00109013,0,0
0.00635139,0.0156176,0,0.0010919,0,0
0.00516133,0.0140546,0,0.00109146,0,0
0.00415443,0.0125869,0,0.00109058,0,0
0.00329719,0.0111902,0,0.00108906,0,0
0.00256453,0.0098455,0,0.00108842,0,0
0.00193833,0.00853681,0,0.00108781,0,0
0.00140662,0.00725016,0,0.00108809,0,0
0.000962328,0.00597285,0,0.00108888,0,0
0.000602602,0.00469299,0,0.00109097,0,0
0.000328566,0.00339924,0,0.00109239,0,0
0.000137345,0.00208172,0,0.00109069,0,0
8.17E-06,0.000731578,0,0.00110418,0,0
0.000100234,-0.000654487,0,0.00105488,0,0
0.000801847,-0.0019269,0,0.00094672,0,0
0.00191277,-0.00299645,0,0.000884177,0,0
0.0032724,-0.00392462,0,0.000871465,0,0
0.00482753,-0.0047895,0,0.000883854,0,0
0.00659846,-0.00563818,0,0.000909722,0,0
0.00863164,-0.00649859,0,0.000946353,0,0
0.0109943,-0.00739824,0,0.000988896,0,0
0.0137937,-0.00836761,0,0.0010318,0,0
0.0171961,-0.00943872,0,0.00107102,0,0
0.0214582,-0.0106633,0,0.0010906,0,0
0.0270115,-0.0121136,0,0.00106593,0,0
0.0224504,0.0296474,0,0.000423066,0,0
0.0177692,0.0263312,0,0.000465127,0,0
0.0142957,0.023577,0,0.000494436,0,0
0.0116191,0.0212212,0,0.000509092,0,0
0.00949723,0.0191541,0,0.000516104,0,0
0.00777769,0.0173018,0,0.000519101,0,0
0.00635806,0.0156133,0,0.000519964,0,0
0.00516836,0.0140509,0,0.000519826,0,0
0.00416174,0.0125837,0,0.000519329,0,0
0.00330472,0.0111876,0,0.000518768,0,0
0.00257222,0.00984337,0,0.000518302,0,0
0.00194614,0.00853516,0,0.000518074,0,0
0.00141452,0.00724898,0,0.000518178,0,0
0.000970287,0.00597213,0,0.000518668,0,0
0.000610591,0.00469272,0,0.000519553,0,0
0.000336556,0.00339942,0,0.000520264,0,0
0.00014531,0.00208235,0,0.000519455,0,0
1.61E-05,0.000732664,0,0.000525853,0,0
0.000108064,-0.000652935,0,0.000502175,0,0
0.000809573,-0.00192487,0,0.000450653,0,0
0.00192035,-0.00299391,0,0.000421089,0,0
0.00327981,-0.00392154,0,0.000415011,0,0
0.00483469,-0.00478586,0,0.000420865,0,0
0.00660529,-0.00563394,0,0.000433291,0,0
0.00863805,-0.00649373,0,0.000450634,0,0
0.0110002,-0.00739272,0,0.000470876,0,0
0.0137988,-0.0083614,0,0.000491564,0,0
0.0172001,-0.00943185,0,0.00050999,0,0
0.0214609,-0.0106559,0,0.000519485,0,0
0.0270123,-0.0121059,0,0.000507774,0,0
0.0224507,0.0296408,0,1.03E-12,0,0
0.0177713,0.0263247,0,2.06E-12,0,0
0.0142992,0.0235709,0,1.03E-12,0,0
0.0116234,0.0212156,0,1.03E-12,0,0
0.00950234,0.0191492,0,1.03E-12,0,0
0.00778333,0.0172975,0,2.06E-12,0,0
0.00636413,0.0156095,0,2.06E-12,0,0
0.00517475,0.0140476,0,2.06E-12,0,0
0.00416838,0.0125809,0,4.13E-12,0,0
0.00331156,0.0111852,0,2.06E-12,0,0
0.00257921,0.00984144,0,4.13E-12,0,0
0.00195325,0.00853367,0,2.06E-12,0,0
0.0014217,0.00724791,0,2.06E-12,0,0
0.000977523,0.00597147,0,2.06E-12,0,0
0.000617853,0.00469247,0,6.19E-12,0,0
0.00034382,0.00339958,0,4.13E-12,0,0
0.000152551,0.00208292,0,4.13E-12,0,0
2.33E-05,0.000733651,0,4.13E-12,0,0
0.000115183,-0.000651523,0,1.65E-11,0,0
0.000816597,-0.00192302,0,1.65E-11,0,0
0.00192725,-0.0029916,0,8.26E-12,0,0
0.00328654,-0.00391875,0,4.13E-12,0,0
0.0048412,-0.00478255,0,2.06E-12,0,0
0.00661151,-0.00563009,0,0,0,0
0.00864387,-0.00648931,0,1.03E-12,0,0
0.0110055,-0.0073877,0,1.03E-12,0,0
0.0138034,-0.00835576,0,1.03E-12,0,0
0.0172038,-0.00942561,0,1.03E-12,0,0
0.0214633,-0.0106491,0,5.16E-13,0,0
0.027013,-0.0120989,0,5.16E-13,0,0
0.0175099,0.321563,0,1,0,0
0.0187425,0.295503,0,1,0,0
0.019863,0.271812,0,1,0,0
0.0208817,0.250275,0,1,0,0
0.0218077,0.230696,0,1,0,0
0.0226496,0.212897,0,1,0,0
0.0234149,0.196716,0,1,0,0
0.0241107,0.182006,0,1,0,0
0.0247432,0.168633,0,1,0,0
0.0253182,0.156476,0,1,0,0
0.025841,0.145424,0,1,0,0
0.0263162,0.135377,0,1,0,0
0.0267482,0.126243,0,1,0,0
0.0271409,0.11794,0,1,0,0
0.027498,0.110391,0,1,0,0
0.0278226,0.103529,0,1,0,0
0.0281176,0.0972903,0,1,0,0
0.0283859,0.0916189,0,1,0,0
0.0286297,0.0864631,0,1,0,0
0.0288514,0.081776,0,1,0,0
0.029053,0.0775151,0,1,0,0
0.0292362,0.0736414,0,1,0,0
0.0294027,0.07012,0,1,0,0
0.0295542,0.0669186,0,1,0,0
0.0296918,0.0640083,0,0.99936,0,0
0.029817,0.0613626,0,0.986474,0,0
0.0299307,0.0589574,0,0.960543,0,0
0.0300341,0.0567708,0,0.925368,0,0
0.0301282,0.054783,0,0.883945,0,0
0.0302136,0.052976,0,0.83859,0,0
0.0302913,0.0513332,0,0.791053,0,0
0.030362,0.0498397,0,0.742673,0,0
0.0304262,0.048482,0,0.694464,0,0
0.0304846,0.0472478,0,0.647151,0,0
0.0305376,0.0461257,0,0.601301,0,0
0.0305859,0.0451057,0,0.557284,0,0
0.0306297,0.0441784,0,0.515301,0,0
0.0306696,0.0433354,0,0.475557,0,0
0.0307059,0.042569,0,0.438116,0,0
0.0307388,0.0418723,0,0.403007,0,0
0.0307688,0.0412389,0,0.370195,0,0
0.030796,0.0406631,0,0.339612,0,0
0.0308208,0.0401397,0,0.311208,0,0
0.0308433,0.0396638,0,0.284895,0,0
0.0308637,0.0392312,0,0.260556,0,0
0.0308823,0.038838,0,0.238097,0,0
0.0308992,0.0384804,0,0.217385,0,0
0.0309146,0.0381554,0,0.198331,0,0
0.0309286,0.03786,0,0.180816,0,0
0.0309413,0.0375913,0,0.16473,0,0
0.0309528,0.0373472,0,0.149989,0,0
0.0309633,0.0371252,0,0.136466,0,0
0.0309729,0.0369234,0,0.124093,0,0
0.0309816,0.0367399,0,0.112763,0,0
0.0309895,0.0365731,0,0.102406,0,0
0.0309966,0.0364215,0,0.0929436,0,0
0.0310031,0.0362836,0,0.0842958,0,0
0.0310091,0.0361583,0,0.0764085,0,0
0.0310145,0.0360444,0,0.0692017,0,0
0.0310194,0.0359409,0,0.0626316,0,0
0.0310238,0.0358467,0,0.0566421,0,0
0.0310279,0.0357611,0,0.0511813,0,0
0.0310315,0.0356833,0,0.0462026,0,0
0.0310349,0.0356126,0,0.0416613,0,0
0.0310379,0.0355483,0,0.0375257,0,0
0.0310407,0.0354898,0,0.0337633,0,0
0.0310432,0.0354367,0,0.030333,0,0
0.0310455,0.0353884,0,0.0272078,0,0
0.0310476,0.0353444,0,0.0243649,0,0
0.0310495,0.0353045,0,0.0217764,0,0
0.0310512,0.0352682,0,0.0194206,0,0
0.0310527,0.0352352,0,0.0172768,0,0
0.0310542,0.0352052,0,0.0153251,0,0
0.0310554,0.035178,0,0.0135494,0,0
0.0310566,0.0351532,0,0.0119341,0,0
0.0310577,0.0351306,0,0.0104657,0,0
0.0310587,0.0351101,0,0.0091269,0,0
0.0310595,0.0350915,0,0.0079116,0,0
0.0310603,0.0350746,0,0.00680702,0,0
0.0310611,0.0350592,0,0.00580136,0,0
0.0310617,0.0350452,0,0.00488716,0,0
0.0310623,0.0350325,0,0.00405452,0,0
0.0310629,0.0350209,0,0.00329807,0,0
0.0310634,0.0350104,0,0.0026106,0,0
0.0310638,0.0350008,0,0.00198501,0,0
0.0310642,0.0349921,0,0.00141625,0,0
0.0310646,0.0349842,0,0.000898526,0,0
0.0310649,0.0349771,0,0.000427922,0,0
0.0310653,0.0349705,0,5.16E-13,0,0
0.0274458,0.32184,0,1,0,0
0.0285859,0.296192,0,1,0,0
0.0296223,0.272876,0,1,0,0
0.0305645,0.251679,0,1,0,0
0.031421,0.232409,0,1,0,0
0.0321997,0.214891,0,1,0,0
0.0329076,0.198966,0,1,0,0
0.0335512,0.184488,0,1,0,0
0.0341362,0.171327,0,1,0,0
0.0346681,0.159362,0,1,0,0
0.0351516,0.148485,0,1,0,0
0.0355911,0.138596,0,1,0,0
0.0359907,0.129607,0,1,0,0
0.036354,0.121435,0,1,0,0
0.0366842,0.114005,0,1,0,0
0.0369844,0.107251,0,1,0,0
0.0372573,0.101111,0,1,0,0
0.0375054,0.0955297,0,1,0,0
0.037731,0.0904554,0,1,0,0
0.0379361,0.0858424,0,1,0,0
0.0381225,0.0816487,0,1,0,0
0.0382919,0.0778363,0,1,0,0
0.038446,0.0743705,0,1,0,0
0.038586,0.0712198,0,1,0,0
0.0387134,0.0683554,0,0.999186,0,0
0.0388291,0.0657515,0,0.985891,0,0
0.0389343,0.0633843,0,0.959802,0,0
0.03903,0.0612323,0,0.924659,0,0
0.039117,0.0592759,0,0.883335,0,0
0.039196,0.0574974,0,0.838119,0,0
0.0392679,0.0558806,0,0.79075,0,0
0.0393332,0.0544107,0,0.742522,0,0
0.0393926,0.0530745,0,0.694474,0,0
0.0394466,0.0518598,0,0.64729,0,0
0.0394957,0.0507554,0,0.601523,0,0
0.0395403,0.0497515,0,0.557565,0,0
0.0395809,0.0488389,0,0.515649,0,0
0.0396178,0.0480092,0,0.475957,0,0
0.0396513,0.0472549,0,0.438545,0,0
0.0396818,0.0465692,0,0.403442,0,0
0.0397095,0.0459458,0,0.370635,0,0
0.0397347,0.0453792,0,0.340064,0,0
0.0397576,0.044864,0,0.311663,0,0
0.0397784,0.0443956,0,0.285333,0,0
0.0397973,0.0439699,0,0.260976,0,0
0.0398145,0.0435828,0,0.238491,0,0
0.0398302,0.043231,0,0.217766,0,0
0.0398444,0.0429111,0,0.198691,0,0
0.0398573,0.0426203,0,0.181169,0,0
0.0398691,0.0423559,0,0.165062,0,0
0.0398797,0.0421156,0,0.150291,0,0
0.0398895,0.0418971,0,0.136762,0,0
0.0398983,0.0416985,0,0.124362,0,0
0.0399063,0.0415179,0,0.113022,0,0
0.0399136,0.0413538,0,0.102647,0,0
0.0399202,0.0412045,0,0.0931624,0,0
0.0399263,0.0410689,0,0.0845021,0,0
0.0399318,0.0409455,0,0.0765937,0,0
0.0399367,0.0408334,0,0.0693864,0,0
0.0399413,0.0407315,0,0.0627941,0,0
0.0399454,0.0406388,0,0.0567839,0,0
0.0399491,0.0405546,0,0.0513032,0,0
0.0399525,0.040478,0,0.0463115,0,0
0.0399556,0.0404084,0,0.0417651,0,0
0.0399584,0.0403451,0,0.0376205,0,0
0.039961,0.0402876,0,0.0338459,0,0
0.0399633,0.0402353,0,0.0304042,0,0
0.0399654,0.0401877,0,0.0272773,0,0
0.0399674,0.0401445,0,0.0244261,0,0
0.0399691,0.0401052,0,0.0218306,0,0
0.0399707,0.0400695,0,0.0194704,0,0
0.0399721,0.040037,0,0.0173229,0,0
0.0399734,0.0400075,0,0.0153685,0,0
0.0399746,0.0399807,0,0.0135887,0,0
0.0399757,0.0399563,0,0.0119679,0,0
0.0399767,0.0399341,0,0.0104952,0,0
0.0399776,0.0399139,0,0.0091556,0,0
0.0399784,0.0398956,0,0.00793628,0,0
0.0399792,0.0398789,0,0.00682975,0,0
0.0399798,0.0398638,0,0.00581932,0,0
0.0399804,0.03985,0,0.0049023,0,0
0.039981,0.0398375,0,0.00406758,0,0
0.0399815,0.0398261,0,0.00330858,0,0
0.039982,0.0398157,0,0.00261839,0,0
0.0399824,0.0398063,0,0.00199011,0,0
0.0399828,0.0397978,0,0.00141984,0,0
0.0399831,0.03979,0,0.000900916,0,0
0.0399834,0.0397829,0,0.000429037,0,0
0.0399837,0.0397765,0,1.03E-12,0,0
0.0374001,0.322081,0,1,0,0
0.0384644,0.296812,0,1,0,0
0.039432,0.273841,0,1,0,0
0.0403116,0.252957,0,1,0,0
0.0411112,0.233972,0,1,0,0
0.0418381,0.216713,0,1,0,0
0.042499,0.201023,0,1,0,0
0.0430998,0.18676,0,1,0,0
0.0436459,0.173793,0,1,0,0
0.0441424,0.162005,0,1,0,0
0.0445938,0.151288,0,1,0,0
0.0450041,0.141546,0,1,0,0
0.0453772,0.132689,0,1,0,0
0.0457163,0.124638,0,1,0,0
0.0460246,0.117318,0,1,0,0
0.0463049,0.110664,0,1,0,0
0.0465596,0.104615,0,1,0,0
0.0467913,0.0991157,0,1,0,0
0.0470018,0.0941164,0,1,0,0
0.0471933,0.0895716,0,1,0,0
0.0473673,0.0854399,0,1,0,0
0.0475255,0.0816838,0,1,0,0
0.0476693,0.0782692,0,1,0,0
0.0478,0.0751651,0,1,0,0
0.0479189,0.0723431,0,0.998873,0,0
0.048027,0.0697776,0,0.984873,0,0
0.0481252,0.0674454,0,0.958378,0,0
0.0482145,0.0653252,0,0.923027,0,0
0.0482957,0.0633978,0,0.881662,0,0
0.0483695,0.0616455,0,0.836468,0,0
0.0484366,0.0600526,0,0.789155,0,0
0.0484976,0.0586045,0,0.741038,0,0
0.048553,0.057288,0,0.693076,0,0
0.0486034,0.0560912,0,0.646007,0,0
0.0486492,0.0550032,0,0.600371,0,0
0.0486909,0.0540141,0,0.55652,0,0
0.0487288,0.0531149,0,0.514721,0,0
0.0487632,0.0522975,0,0.475103,0,0
0.0487945,0.0515544,0,0.437771,0,0
0.048823,0.0508788,0,0.402746,0,0
0.0488488,0.0502647,0,0.369994,0,0
0.0488723,0.0497064,0,0.339492,0,0
0.0488937,0.0491988,0,0.311133,0,0
0.0489132,0.0487374,0,0.284859,0,0
0.0489308,0.0483179,0,0.260556,0,0
0.0489469,0.0479366,0,0.238113,0,0
0.0489615,0.0475899,0,0.217429,0,0
0.0489748,0.0472748,0,0.198392,0,0
0.0489868,0.0469883,0,0.180883,0,0
0.0489978,0.0467278,0,0.164809,0,0
0.0490078,0.046491,0,0.150066,0,0
0.0490168,0.0462758,0,0.136554,0,0
0.0490251,0.0460801,0,0.124183,0,0
0.0490326,0.0459022,0,0.112855,0,0
0.0490394,0.0457405,0,0.1025,0,0
0.0490456,0.0455934,0,0.0930386,0,0
0.0490512,0.0454598,0,0.0843981,0,0
0.0490563,0.0453383,0,0.0764987,0,0
0.049061,0.0452278,0,0.0692925,0,0
0.0490652,0.0451274,0,0.0627206,0,0
0.049069,0.0450361,0,0.0567222,0,0
0.0490725,0.0449531,0,0.0512522,0,0
0.0490757,0.0448777,0,0.0462695,0,0
0.0490786,0.0448091,0,0.041724,0,0
0.0490812,0.0447467,0,0.0375899,0,0
0.0490836,0.0446901,0,0.0338186,0,0
0.0490858,0.0446385,0,0.0303833,0,0
0.0490878,0.0445917,0,0.0272564,0,0
0.0490896,0.0445491,0,0.0244105,0,0
0.0490912,0.0445104,0,0.0218178,0,0
0.0490927,0.0444752,0,0.0194574,0,0
0.049094,0.0444432,0,0.0173083,0,0
0.0490952,0.0444141,0,0.0153538,0,0
0.0490964,0.0443877,0,0.0135761,0,0
0.0490974,0.0443636,0,0.0119576,0,0
0.0490983,0.0443418,0,0.0104867,0,0
0.0490991,0.0443219,0,0.00914654,0,0
0.0490999,0.0443038,0,0.00792714,0,0
0.0491006,0.0442874,0,0.00681934,0,0
0.0491012,0.0442725,0,0.00581169,0,0
0.0491018,0.0442589,0,0.0048956,0,0
0.0491023,0.0442466,0,0.00406179,0,0
0.0491028,0.0442354,0,0.00330408,0,0
0.0491032,0.0442252,0,0.00261477,0,0
0.0491036,0.0442159,0,0.0019883,0,0
0.049104,0.0442075,0,0.0014178,0,0
0.0491043,0.0441998,0,0.000899857,0,0
0.0491046,0.0441929,0,0.000428527,0,0
0.0491048,0.0441865,0,5.16E-13,0,0
0.0473684,0.322293,0,1,0,0
0.0483696,0.297375,0,1,0,0
0.0492798,0.274723,0,1,0,0
0.0501072,0.254131,0,1,0,0
0.0508594,0.23541,0,1,0,0
0.0515432,0.218391,0,1,0,0
0.0521649,0.202919,0,1,0,0
0.05273,0.188854,0,1,0,0
0.0532438,0.176068,0,1,0,0
0.0537109,0.164444,0,1,0,0
0.0541355,0.153877,0,1,0,0
0.0545215,0.14427,0,1,0,0
0.0548724,0.135537,0,1,0,0
0.0551914,0.127597,0,1,0,0
0.0554814,0.120379,0,1,0,0
0.0557451,0.113818,0,1,0,0
0.0559847,0.107853,0,1,0,0
0.0562026,0.10243,0,1,0,0
0.0564007,0.0975006,0,1,0,0
0.0565808,0.093019,0,1,0,0
0.0567445,0.0889449,0,1,0,0
0.0568933,0.0852411,0,1,0,0
0.0570286,0.081874,0,1,0,0
0.0571516,0.078813,0,1,0,0
0.0572634,0.0760303,0,0.998413,0,0
0.0573651,0.0735006,0,0.983503,0,0
0.0574575,0.0712008,0,0.956432,0,0
0.0575415,0.0691101,0,0.920725,0,0
0.0576178,0.0672095,0,0.879146,0,0
0.0576873,0.0654817,0,0.833888,0,0
0.0577504,0.0639109,0,0.786571,0,0
0.0578078,0.0624829,0,0.7385,0,0
0.0578599,0.0611848,0,0.690635,0,0
0.0579073,0.0600047,0,0.643669,0,0
0.0579504,0.0589318,0,0.598166,0,0
0.0579896,0.0579565,0,0.554424,0,0
0.0580253,0.0570698,0,0.512757,0,0
0.0580576,0.0562638,0,0.473294,0,0
0.0580871,0.055531,0,0.436102,0,0
0.0581139,0.0548648,0,0.401214,0,0
0.0581382,0.0542592,0,0.368572,0,0
0.0581603,0.0537087,0,0.338186,0,0
0.0581804,0.0532082,0,0.309955,0,0
0.0581987,0.0527532,0,0.28378,0,0
0.0582153,0.0523396,0,0.259563,0,0
0.0582304,0.0519635,0,0.237207,0,0
0.0582442,0.0516217,0,0.216599,0,0
0.0582566,0.0513109,0,0.197635,0,0
0.058268,0.0510284,0,0.1802,0,0
0.0582783,0.0507716,0,0.164179,0,0
0.0582877,0.0505381,0,0.149489,0,0
0.0582962,0.0503258,0,0.136029,0,0
0.058304,0.0501329,0,0.123699,0,0
0.058311,0.0499575,0,0.112416,0,0
0.0583174,0.049798,0,0.102101,0,0
0.0583233,0.049653,0,0.0926693,0,0
0.0583286,0.0495212,0,0.0840483,0,0
0.0583334,0.0494014,0,0.0761854,0,0
0.0583378,0.0492925,0,0.0689988,0,0
0.0583417,0.0491935,0,0.0624482,0,0
0.0583453,0.0491034,0,0.0564782,0,0
0.0583486,0.0490216,0,0.0510304,0,0
0.0583516,0.0489472,0,0.0460628,0,0
0.0583543,0.0488796,0,0.0415348,0,0
0.0583568,0.0488181,0,0.037414,0,0
0.0583591,0.0487622,0,0.0336582,0,0
0.0583611,0.0487114,0,0.0302382,0,0
0.058363,0.0486652,0,0.0271287,0,0
0.0583646,0.0486232,0,0.0242901,0,0
0.0583662,0.048585,0,0.0217102,0,0
0.0583676,0.0485503,0,0.0193627,0,0
0.0583688,0.0485188,0,0.0172257,0,0
0.05837,0.0484901,0,0.0152807,0,0
0.058371,0.048464,0,0.0135117,0,0
0.058372,0.0484403,0,0.011902,0,0
0.0583729,0.0484188,0,0.0104375,0,0
0.0583736,0.0483992,0,0.00910382,0,0
0.0583744,0.0483814,0,0.00789294,0,0
0.058375,0.0483652,0,0.00679047,0,0
0.0583756,0.0483505,0,0.00578761,0,0
0.0583761,0.0483371,0,0.00487547,0,0
0.0583766,0.0483249,0,0.00404535,0,0
0.0583771,0.0483139,0,0.00329085,0,0
0.0583775,0.0483038,0,0.00260406,0,0
0.0583778,0.0482947,0,0.00198021,0,0
0.0583782,0.0482864,0,0.00141252,0,0
0.0583785,0.0482788,0,0.000896227,0,0
0.0583788,0.0482719,0,0.000426825,0,0
0.058379,0.0482657,0,0,0,0
0.057347,0.322479,0,1,0,0
0.0582946,0.297891,0,1,0,0
0.0591559,0.275539,0,1,0,0
0.059939,0.255218,0,1,0,0
0.0606509,0.236745,0,1,0,0
0.061298,0.219951,0,1,0,0
0.0618864,0.204684,0,1,0,0
0.0624212,0.190805,0,1,0,0
0.0629074,0.178188,0,1,0,0
0.0633494,0.166717,0,1,0,0
0.0637513,0.15629,0,1,0,0
0.0641166,0.14681,0,1,0,0
0.0644487,0.138192,0,1,0,0
0.0647506,0.130358,0,1,0,0
0.065025,0.123236,0,1,0,0
0.0652746,0.116761,0,1,0,0
0.0655014,0.110875,0,1,0,0
0.0657076,0.105524,0,1,0,0
0.065895,0.100659,0,1,0,0
0.0660655,0.0962368,0,1,0,0
0.0662204,0.0922165,0,1,0,0
0.0663612,0.0885617,0,1,0,0
0.0664893,0.0852391,0,1,0,0
0.0666057,0.0822186,0,1,0,0
0.0667115,0.0794727,0,0.997843,0,0
0.0668077,0.0769764,0,0.981978,0,0
0.0668951,0.0747071,0,0.954266,0,0
0.0669746,0.072644,0,0.918138,0,0
0.0670469,0.0707685,0,0.876327,0,0
0.0671126,0.0690635,0,0.830931,0,0
0.0671723,0.0675135,0,0.783601,0,0
0.0672266,0.0661044,0,0.735557,0,0
0.067276,0.0648235,0,0.687758,0,0
0.0673209,0.0636589,0,0.64091,0,0
0.0673617,0.0626003,0,0.595515,0,0
0.0673988,0.0616378,0,0.551938,0,0
0.0674325,0.0607629,0,0.510412,0,0
0.0674631,0.0599675,0,0.471071,0,0
0.067491,0.0592444,0,0.434017,0,0
0.0675163,0.0585871,0,0.399247,0,0
0.0675394,0.0579895,0,0.366789,0,0
0.0675603,0.0574462,0,0.336516,0,0
0.0675793,0.0569523,0,0.308397,0,0
0.0675966,0.0565033,0,0.282343,0,0
0.0676124,0.0560952,0,0.258251,0,0
0.0676267,0.0557241,0,0.236004,0,0
0.0676397,0.0553868,0,0.215495,0,0
0.0676515,0.0550801,0,0.196617,0,0
0.0676622,0.0548014,0,0.179263,0,0
0.067672,0.0545479,0,0.163339,0,0
0.0676809,0.0543175,0,0.148724,0,0
0.0676889,0.0541081,0,0.13534,0,0
0.0676963,0.0539177,0,0.123075,0,0
0.0677029,0.0537446,0,0.111846,0,0
0.067709,0.0535872,0,0.101584,0,0
0.0677145,0.0534441,0,0.0922024,0,0
0.0677195,0.0533141,0,0.0836318,0,0
0.0677241,0.0531959,0,0.0758091,0,0
0.0677282,0.0530884,0,0.0686649,0,0
0.067732,0.0529907,0,0.0621446,0,0
0.0677354,0.0529018,0,0.0562019,0,0
0.0677385,0.0528211,0,0.0507875,0,0
0.0677414,0.0527477,0,0.0458445,0,0
0.0677439,0.0526809,0,0.0413412,0,0
0.0677463,0.0526203,0,0.0372387,0,0
0.0677484,0.0525651,0,0.0335022,0,0
0.0677503,0.052515,0,0.0300985,0,0
0.0677521,0.0524694,0,0.0270016,0,0
0.0677537,0.052428,0,0.0241821,0,0
0.0677551,0.0523903,0,0.0216118,0,0
0.0677564,0.052356,0,0.0192752,0,0
0.0677576,0.0523249,0,0.0171482,0,0
0.0677587,0.0522966,0,0.0152134,0,0
0.0677597,0.0522709,0,0.0134502,0,0
0.0677606,0.0522475,0,0.0118483,0,0
0.0677615,0.0522262,0,0.0103903,0,0
0.0677622,0.0522069,0,0.00906364,0,0
0.0677629,0.0521893,0,0.00785696,0,0
0.0677635,0.0521733,0,0.00675831,0,0
0.067764,0.0521588,0,0.0057607,0,0
0.0677646,0.0521456,0,0.00485117,0,0
0.067765,0.0521336,0,0.00402517,0,0
0.0677654,0.0521227,0,0.00327408,0,0
0.0677658,0.0521128,0,0.00259107,0,0
0.0677662,0.0521037,0,0.00196996,0,0
0.0677665,0.0520955,0,0.0014053,0,0
0.0677668,0.0520881,0,0.000891599,0,0
0.067767,0.0520813,0,0.000424632,0,0
0.0677673,0.0520752,0,0,0,0
0.0673342,0.322644,0,1,0,0
0.0682358,0.298366,0,1,0,0
0.0690554,0.276295,0,1,0,0
0.0698005,0.25623,0,1,0,0
0.0704779,0.23799,0,1,0,0
0.0710937,0.221407,0,1,0,0
0.0716535,0.206333,0,1,0,0
0.0721624,0.192628,0,1,0,0
0.072625,0.18017,0,1,0,0
0.0730456,0.168844,0,1,0,0
0.073428,0.158547,0,1,0,0
0.0737756,0.149187,0,1,0,0
0.0740916,0.140678,0,1,0,0
0.0743788,0.132942,0,1,0,0
0.07464,0.125909,0,1,0,0
0.0748774,0.119516,0,1,0,0
0.0750932,0.113704,0,1,0,0
0.0752894,0.108421,0,1,0,0
0.0754678,0.103617,0,1,0,0
0.07563,0.0992507,0,1,0,0
0.0757774,0.095281,0,1,0,0
0.0759114,0.0916722,0,1,0,0
0.0760332,0.0883915,0,1,0,0
0.076144,0.085409,0,1,0,0
0.0762447,0.0826977,0,0.997162,0,0
0.0763362,0.0802328,0,0.980304,0,0
0.0764194,0.0779921,0,0.951914,0,0
0.0764951,0.075955,0,0.91535,0,0
0.0765638,0.0741031,0,0.873274,0,0
0.0766264,0.0724196,0,0.827741,0,0
0.0766832,0.0708891,0,0.780361,0,0
0.0767349,0.0694978,0,0.732351,0,0
0.0767818,0.0682329,0,0.684607,0,0
0.0768245,0.067083,0,0.637865,0,0
0.0768634,0.0660377,0,0.592591,0,0
0.0768986,0.0650874,0,0.549161,0,0
0.0769307,0.0642235,0,0.507793,0,0
0.0769599,0.0634381,0,0.46862,0,0
0.0769864,0.0627241,0,0.431748,0,0
0.0770105,0.0620751,0,0.39714,0,0
0.0770324,0.061485,0,0.364806,0,0
0.0770523,0.0609486,0,0.334688,0,0
0.0770704,0.0604609,0,0.306711,0,0
0.0770869,0.0600176,0,0.280793,0,0
